Transaction_ID,Date,Product,Category,Customer_Age,Region,Quantity,Unit_Price,Total_Sales
4501,27-04-2036,Smartphone,Electronics,63,South,2,405,810
4502,28-04-2036,Smartwatch,Accessories,21,North,1,1354,1354
4503,29-04-2036,Laptop,Electronics,41,West,3,1114,3342
4504,30-04-2036,Laptop,Electronics,25,North,1,416,416
4505,01-05-2036,Headphones,Accessories,69,West,4,1064,4256
4506,02-05-2036,Smartphone,Electronics,34,West,3,326,978
4507,03-05-2036,Tablet,Accessories,51,North,3,270,810
4508,04-05-2036,Smartwatch,Electronics,37,East,1,110,110
4509,05-05-2036,Smartphone,Accessories,33,West,3,1176,3528
4510,06-05-2036,Smartwatch,Accessories,27,East,1,1258,1258
4511,07-05-2036,Laptop,Electronics,51,North,1,1220,1220
4512,08-05-2036,Headphones,Accessories,60,East,1,124,124
4513,09-05-2036,Headphones,Electronics,27,West,3,522,1566
4514,10-05-2036,Tablet,Electronics,47,North,3,1074,3222
4515,11-05-2036,Headphones,Accessories,47,East,2,465,930
4516,12-05-2036,Laptop,Electronics,68,North,1,1438,1438
4517,13-05-2036,Tablet,Electronics,42,North,1,66,66
4518,14-05-2036,Smartphone,Accessories,63,East,1,1132,1132
4519,15-05-2036,Headphones,Electronics,60,West,1,1188,1188
4520,16-05-2036,Tablet,Electronics,58,West,1,252,252
4521,17-05-2036,Laptop,Accessories,24,West,1,1267,1267
4522,18-05-2036,Smartwatch,Electronics,64,West,1,521,521
4523,19-05-2036,Smartwatch,Electronics,37,South,2,1179,2358
4524,20-05-2036,Laptop,Accessories,34,North,2,928,1856
4525,21-05-2036,Laptop,Electronics,20,North,4,1014,4056
4526,22-05-2036,Smartwatch,Electronics,64,South,1,867,867
4527,23-05-2036,Tablet,Accessories,63,North,1,1199,1199
4528,24-05-2036,Smartwatch,Electronics,57,North,2,463,926
4529,25-05-2036,Laptop,Electronics,53,East,2,550,1100
4530,26-05-2036,Headphones,Accessories,43,South,1,170,170
4531,27-05-2036,Smartphone,Accessories,27,North,1,656,656
4532,28-05-2036,Headphones,Electronics,51,North,2,1281,2562
4533,29-05-2036,Headphones,Electronics,31,South,2,399,798
4534,30-05-2036,Laptop,Accessories,25,South,4,869,3476
4535,31-05-2036,Smartwatch,Electronics,44,East,4,1266,5064
4536,01-06-2036,Tablet,Electronics,27,East,1,703,703
4537,02-06-2036,Headphones,Electronics,67,West,2,833,1666
4538,03-06-2036,Smartwatch,Accessories,32,West,4,1466,5864
4539,04-06-2036,Tablet,Electronics,54,East,1,546,546
4540,05-06-2036,Headphones,Electronics,39,North,4,441,1764
4541,06-06-2036,Tablet,Accessories,62,South,4,1182,4728
4542,07-06-2036,Smartwatch,Accessories,67,East,4,978,3912
4543,08-06-2036,Smartphone,Accessories,48,West,3,519,1557
4544,09-06-2036,Smartwatch,Electronics,19,South,1,399,399
4545,10-06-2036,Laptop,Electronics,62,West,4,824,3296
4546,11-06-2036,Tablet,Accessories,48,North,1,198,198
4547,12-06-2036,Smartphone,Electronics,31,North,1,305,305
4548,13-06-2036,Tablet,Electronics,27,West,2,1462,2924
4549,14-06-2036,Tablet,Electronics,47,South,1,1272,1272
4550,15-06-2036,Headphones,Electronics,53,West,4,1259,5036
4551,16-06-2036,Laptop,Accessories,64,South,1,393,393
4552,17-06-2036,Tablet,Accessories,57,East,2,726,1452
4553,18-06-2036,Smartwatch,Electronics,32,West,3,157,471
4554,19-06-2036,Smartwatch,Accessories,31,West,3,644,1932
4555,20-06-2036,Headphones,Electronics,48,South,2,1153,2306
4556,21-06-2036,Laptop,Electronics,46,East,4,1326,5304
4557,22-06-2036,Laptop,Accessories,44,South,4,74,296
4558,23-06-2036,Smartwatch,Accessories,38,South,4,332,1328
4559,24-06-2036,Smartphone,Electronics,26,West,1,936,936
4560,25-06-2036,Headphones,Electronics,37,West,3,987,2961
4561,26-06-2036,Headphones,Electronics,52,South,4,669,2676
4562,27-06-2036,Smartwatch,Electronics,32,North,3,287,861
4563,28-06-2036,Smartwatch,Accessories,41,North,2,987,1974
4564,29-06-2036,Smartphone,Accessories,66,North,3,365,1095
4565,30-06-2036,Smartphone,Electronics,33,West,4,889,3556
4566,01-07-2036,Laptop,Electronics,53,West,3,512,1536
4567,02-07-2036,Headphones,Accessories,28,East,2,641,1282
4568,03-07-2036,Headphones,Electronics,25,West,3,889,2667
4569,04-07-2036,Smartwatch,Accessories,20,East,1,1045,1045
4570,05-07-2036,Laptop,Electronics,36,West,2,1455,2910
4571,06-07-2036,Headphones,Accessories,63,North,1,199,199
4572,07-07-2036,Laptop,Electronics,58,North,1,401,401
4573,08-07-2036,Laptop,Electronics,20,South,4,491,1964
4574,09-07-2036,Smartwatch,Electronics,53,South,4,444,1776
4575,10-07-2036,Laptop,Accessories,42,East,2,1438,2876
4576,11-07-2036,Smartphone,Accessories,53,East,4,55,220
4577,12-07-2036,Smartphone,Electronics,28,South,3,583,1749
4578,13-07-2036,Tablet,Electronics,68,East,2,269,538
4579,14-07-2036,Smartwatch,Electronics,33,West,4,920,3680
4580,15-07-2036,Tablet,Electronics,34,North,4,61,244
4581,16-07-2036,Smartphone,Accessories,59,South,3,844,2532
4582,17-07-2036,Tablet,Accessories,41,South,1,1458,1458
4583,18-07-2036,Smartwatch,Accessories,34,West,3,753,2259
4584,19-07-2036,Smartwatch,Electronics,65,East,1,507,507
4585,20-07-2036,Laptop,Electronics,37,South,4,274,1096
4586,21-07-2036,Headphones,Accessories,39,South,1,385,385
4587,22-07-2036,Laptop,Electronics,23,West,1,216,216
4588,23-07-2036,Smartwatch,Accessories,24,North,4,1389,5556
4589,24-07-2036,Smartphone,Accessories,31,South,2,1189,2378
4590,25-07-2036,Smartphone,Accessories,28,South,3,547,1641
4591,26-07-2036,Laptop,Accessories,29,West,4,197,788
4592,27-07-2036,Smartwatch,Electronics,63,South,3,85,255
4593,28-07-2036,Smartphone,Accessories,22,South,3,1480,4440
4594,29-07-2036,Smartwatch,Electronics,22,North,1,1458,1458
4595,30-07-2036,Smartphone,Accessories,37,South,4,1039,4156
4596,31-07-2036,Smartwatch,Accessories,32,West,2,1484,2968
4597,01-08-2036,Tablet,Accessories,43,North,3,357,1071
4598,02-08-2036,Smartwatch,Accessories,50,North,3,691,2073
4599,03-08-2036,Smartwatch,Electronics,47,North,2,289,578
4600,04-08-2036,Laptop,Electronics,41,East,3,966,2898
4601,05-08-2036,Tablet,Electronics,40,West,4,954,3816
4602,06-08-2036,Headphones,Electronics,26,East,2,1440,2880
4603,07-08-2036,Laptop,Accessories,20,South,4,905,3620
4604,08-08-2036,Headphones,Electronics,53,North,2,353,706
4605,09-08-2036,Smartphone,Electronics,65,East,3,666,1998
4606,10-08-2036,Headphones,Accessories,24,South,2,1240,2480
4607,11-08-2036,Smartwatch,Electronics,39,East,4,603,2412
4608,12-08-2036,Headphones,Electronics,31,North,2,815,1630
4609,13-08-2036,Laptop,Electronics,65,South,3,1374,4122
4610,14-08-2036,Laptop,Electronics,46,North,1,947,947
4611,15-08-2036,Headphones,Accessories,67,North,3,1021,3063
4612,16-08-2036,Laptop,Accessories,33,East,3,1278,3834
4613,17-08-2036,Laptop,Electronics,65,West,1,244,244
4614,18-08-2036,Headphones,Accessories,51,South,2,1244,2488
4615,19-08-2036,Tablet,Electronics,27,South,3,1475,4425
4616,20-08-2036,Tablet,Electronics,24,West,1,1112,1112
4617,21-08-2036,Smartphone,Electronics,42,South,4,695,2780
4618,22-08-2036,Laptop,Accessories,44,East,1,301,301
4619,23-08-2036,Headphones,Accessories,32,South,3,1356,4068
4620,24-08-2036,Laptop,Accessories,49,East,4,256,1024
4621,25-08-2036,Smartwatch,Accessories,45,South,3,549,1647
4622,26-08-2036,Laptop,Accessories,26,East,1,1216,1216
4623,27-08-2036,Laptop,Accessories,24,West,4,68,272
4624,28-08-2036,Tablet,Electronics,33,South,3,868,2604
4625,29-08-2036,Headphones,Accessories,43,East,1,736,736
4626,30-08-2036,Laptop,Electronics,52,North,4,69,276
4627,31-08-2036,Tablet,Electronics,34,North,3,497,1491
4628,01-09-2036,Smartphone,Accessories,40,North,1,1299,1299
4629,02-09-2036,Tablet,Electronics,25,South,3,1174,3522
4630,03-09-2036,Tablet,Electronics,19,East,3,788,2364
4631,04-09-2036,Tablet,Electronics,48,North,3,343,1029
4632,05-09-2036,Laptop,Accessories,69,South,2,114,228
4633,06-09-2036,Laptop,Accessories,49,East,3,548,1644
4634,07-09-2036,Smartphone,Electronics,46,North,4,125,500
4635,08-09-2036,Smartwatch,Accessories,20,North,1,950,950
4636,09-09-2036,Smartwatch,Electronics,25,South,1,684,684
4637,10-09-2036,Smartwatch,Accessories,19,East,2,1198,2396
4638,11-09-2036,Smartphone,Electronics,48,South,2,76,152
4639,12-09-2036,Smartwatch,Electronics,68,North,2,1349,2698
4640,13-09-2036,Smartwatch,Accessories,66,South,3,729,2187
4641,14-09-2036,Tablet,Accessories,54,South,3,132,396
4642,15-09-2036,Laptop,Accessories,37,North,4,535,2140
4643,16-09-2036,Laptop,Accessories,46,North,1,55,55
4644,17-09-2036,Tablet,Accessories,34,East,1,1018,1018
4645,18-09-2036,Tablet,Electronics,27,East,3,417,1251
4646,19-09-2036,Tablet,Electronics,58,North,1,520,520
4647,20-09-2036,Laptop,Electronics,39,North,3,738,2214
4648,21-09-2036,Smartwatch,Accessories,23,West,2,419,838
4649,22-09-2036,Tablet,Accessories,60,West,3,1413,4239
4650,23-09-2036,Smartphone,Electronics,51,East,4,327,1308
4651,24-09-2036,Tablet,Electronics,48,South,3,389,1167
4652,25-09-2036,Headphones,Electronics,29,North,3,864,2592
4653,26-09-2036,Tablet,Electronics,29,North,1,663,663
4654,27-09-2036,Laptop,Accessories,33,South,3,1153,3459
4655,28-09-2036,Tablet,Electronics,42,East,4,842,3368
4656,29-09-2036,Headphones,Accessories,39,West,3,652,1956
4657,30-09-2036,Smartphone,Electronics,44,East,3,116,348
4658,01-10-2036,Smartwatch,Accessories,41,South,2,264,528
4659,02-10-2036,Tablet,Accessories,29,North,3,465,1395
4660,03-10-2036,Headphones,Accessories,35,West,3,1218,3654
4661,04-10-2036,Headphones,Accessories,62,South,3,601,1803
4662,05-10-2036,Smartphone,Electronics,64,North,4,1359,5436
4663,06-10-2036,Laptop,Electronics,33,East,1,620,620
4664,07-10-2036,Tablet,Electronics,21,West,2,589,1178
4665,08-10-2036,Headphones,Accessories,29,North,2,1120,2240
4666,09-10-2036,Smartphone,Electronics,66,North,3,1310,3930
4667,10-10-2036,Smartwatch,Electronics,50,North,3,166,498
4668,11-10-2036,Headphones,Electronics,39,North,1,200,200
4669,12-10-2036,Smartphone,Accessories,35,North,3,1156,3468
4670,13-10-2036,Laptop,Accessories,65,East,4,1130,4520
4671,14-10-2036,Laptop,Accessories,50,South,1,1033,1033
4672,15-10-2036,Headphones,Electronics,44,West,3,1458,4374
4673,16-10-2036,Headphones,Electronics,59,East,1,1293,1293
4674,17-10-2036,Tablet,Electronics,36,West,2,1358,2716
4675,18-10-2036,Smartphone,Accessories,65,North,3,1053,3159
4676,19-10-2036,Headphones,Electronics,31,South,1,483,483
4677,20-10-2036,Tablet,Accessories,42,North,1,369,369
4678,21-10-2036,Tablet,Accessories,51,East,3,291,873
4679,22-10-2036,Headphones,Accessories,41,East,1,514,514
4680,23-10-2036,Laptop,Accessories,55,West,3,252,756
4681,24-10-2036,Smartphone,Electronics,40,North,3,598,1794
4682,25-10-2036,Smartphone,Electronics,22,North,4,807,3228
4683,26-10-2036,Laptop,Accessories,61,South,4,1208,4832
4684,27-10-2036,Headphones,Electronics,53,South,1,907,907
4685,28-10-2036,Smartphone,Accessories,41,North,1,835,835
4686,29-10-2036,Headphones,Electronics,53,West,1,590,590
4687,30-10-2036,Headphones,Electronics,22,South,2,536,1072
4688,31-10-2036,Tablet,Accessories,56,North,3,621,1863
4689,01-11-2036,Laptop,Accessories,23,North,3,889,2667
4690,02-11-2036,Headphones,Accessories,62,North,2,710,1420
4691,03-11-2036,Smartwatch,Accessories,53,East,2,454,908
4692,04-11-2036,Laptop,Electronics,62,West,1,706,706
4693,05-11-2036,Smartphone,Accessories,21,North,3,1323,3969
4694,06-11-2036,Tablet,Electronics,27,North,4,1153,4612
4695,07-11-2036,Smartphone,Accessories,69,North,4,998,3992
4696,08-11-2036,Smartphone,Electronics,18,South,2,64,128
4697,09-11-2036,Laptop,Accessories,38,North,2,1024,2048
4698,10-11-2036,Smartphone,Electronics,57,East,3,1113,3339
4699,11-11-2036,Headphones,Electronics,56,East,3,1154,3462
4700,12-11-2036,Smartphone,Electronics,54,West,4,356,1424
4701,13-11-2036,Tablet,Accessories,20,North,3,754,2262
4702,14-11-2036,Tablet,Accessories,64,North,1,446,446
4703,15-11-2036,Smartwatch,Accessories,48,North,2,727,1454
4704,16-11-2036,Tablet,Accessories,44,East,4,1019,4076
4705,17-11-2036,Smartphone,Electronics,34,South,4,914,3656
4706,18-11-2036,Tablet,Electronics,40,South,1,1277,1277
4707,19-11-2036,Laptop,Electronics,30,North,3,260,780
4708,20-11-2036,Tablet,Accessories,64,South,3,448,1344
4709,21-11-2036,Headphones,Electronics,44,West,2,1446,2892
4710,22-11-2036,Laptop,Electronics,68,East,1,1462,1462
4711,23-11-2036,Smartwatch,Accessories,37,North,4,307,1228
4712,24-11-2036,Headphones,Accessories,63,South,1,164,164
4713,25-11-2036,Smartphone,Electronics,30,North,4,383,1532
4714,26-11-2036,Smartphone,Accessories,61,North,1,398,398
4715,27-11-2036,Smartphone,Accessories,41,East,3,282,846
4716,28-11-2036,Headphones,Accessories,58,East,4,498,1992
4717,29-11-2036,Headphones,Accessories,20,South,2,1150,2300
4718,30-11-2036,Headphones,Electronics,60,East,1,877,877
4719,01-12-2036,Laptop,Electronics,27,West,3,657,1971
4720,02-12-2036,Laptop,Electronics,18,North,4,147,588
4721,03-12-2036,Smartphone,Electronics,66,East,3,617,1851
4722,04-12-2036,Tablet,Electronics,30,South,1,511,511
4723,05-12-2036,Smartphone,Accessories,31,South,2,549,1098
4724,06-12-2036,Smartwatch,Electronics,50,South,2,680,1360
4725,07-12-2036,Laptop,Electronics,19,West,1,1111,1111
4726,08-12-2036,Headphones,Accessories,19,East,4,1431,5724
4727,09-12-2036,Laptop,Accessories,56,East,3,1315,3945
4728,10-12-2036,Headphones,Accessories,58,West,3,1124,3372
4729,11-12-2036,Smartwatch,Electronics,48,East,4,1498,5992
4730,12-12-2036,Smartwatch,Accessories,21,East,1,176,176
4731,13-12-2036,Laptop,Accessories,51,East,3,1176,3528
4732,14-12-2036,Headphones,Accessories,36,West,3,526,1578
4733,15-12-2036,Smartwatch,Electronics,54,West,1,1302,1302
4734,16-12-2036,Smartphone,Accessories,26,South,3,772,2316
4735,17-12-2036,Smartphone,Accessories,41,West,4,485,1940
4736,18-12-2036,Headphones,Electronics,30,West,4,1458,5832
4737,19-12-2036,Laptop,Accessories,61,South,1,134,134
4738,20-12-2036,Smartwatch,Electronics,47,West,1,1432,1432
4739,21-12-2036,Laptop,Electronics,36,East,4,835,3340
4740,22-12-2036,Smartphone,Accessories,58,North,1,76,76
4741,23-12-2036,Smartwatch,Electronics,27,South,4,909,3636
4742,24-12-2036,Laptop,Accessories,68,North,4,121,484
4743,25-12-2036,Tablet,Accessories,59,North,4,1168,4672
4744,26-12-2036,Headphones,Accessories,61,South,3,637,1911
4745,27-12-2036,Headphones,Accessories,31,North,1,1499,1499
4746,28-12-2036,Tablet,Electronics,57,North,3,1079,3237
4747,29-12-2036,Smartphone,Accessories,65,South,1,1163,1163
4748,30-12-2036,Smartwatch,Accessories,66,South,2,1295,2590
4749,31-12-2036,Headphones,Accessories,37,East,3,201,603
4750,01-01-2037,Tablet,Electronics,21,South,3,1285,3855
4751,02-01-2037,Tablet,Electronics,55,West,3,632,1896
4752,03-01-2037,Smartphone,Accessories,61,North,2,1336,2672
4753,04-01-2037,Smartphone,Electronics,67,South,1,1455,1455
4754,05-01-2037,Laptop,Electronics,56,East,2,106,212
4755,06-01-2037,Headphones,Accessories,22,South,1,475,475
4756,07-01-2037,Laptop,Accessories,59,North,1,191,191
4757,08-01-2037,Tablet,Accessories,49,South,1,617,617
4758,09-01-2037,Smartwatch,Accessories,23,North,1,1088,1088
4759,10-01-2037,Smartwatch,Accessories,31,South,1,1081,1081
4760,11-01-2037,Smartphone,Electronics,23,East,2,1304,2608
4761,12-01-2037,Smartwatch,Accessories,31,West,3,1259,3777
4762,13-01-2037,Smartwatch,Accessories,29,East,2,1126,2252
4763,14-01-2037,Smartwatch,Accessories,44,South,3,186,558
4764,15-01-2037,Tablet,Accessories,43,North,3,223,669
4765,16-01-2037,Smartwatch,Accessories,29,East,4,909,3636
4766,17-01-2037,Smartwatch,Electronics,25,West,3,268,804
4767,18-01-2037,Smartwatch,Accessories,27,West,2,1336,2672
4768,19-01-2037,Laptop,Electronics,33,North,4,304,1216
4769,20-01-2037,Tablet,Accessories,69,South,1,861,861
4770,21-01-2037,Smartphone,Accessories,43,East,1,319,319
4771,22-01-2037,Laptop,Accessories,25,East,3,273,819
4772,23-01-2037,Headphones,Electronics,58,North,1,932,932
4773,24-01-2037,Tablet,Accessories,62,East,1,653,653
4774,25-01-2037,Tablet,Accessories,46,North,4,1207,4828
4775,26-01-2037,Headphones,Accessories,37,North,2,1236,2472
4776,27-01-2037,Headphones,Accessories,34,South,1,750,750
4777,28-01-2037,Headphones,Accessories,36,North,1,969,969
4778,29-01-2037,Smartphone,Accessories,34,East,2,122,244
4779,30-01-2037,Smartwatch,Accessories,56,North,4,947,3788
4780,31-01-2037,Tablet,Electronics,18,East,4,996,3984
4781,01-02-2037,Smartwatch,Accessories,69,North,1,592,592
4782,02-02-2037,Smartwatch,Accessories,46,South,3,680,2040
4783,03-02-2037,Headphones,Accessories,31,South,2,844,1688
4784,04-02-2037,Smartphone,Electronics,34,North,4,927,3708
4785,05-02-2037,Laptop,Electronics,30,North,1,1328,1328
4786,06-02-2037,Smartphone,Accessories,46,North,4,806,3224
4787,07-02-2037,Smartwatch,Electronics,51,South,1,667,667
4788,08-02-2037,Smartphone,Accessories,44,West,2,247,494
4789,09-02-2037,Headphones,Accessories,63,North,3,542,1626
4790,10-02-2037,Laptop,Electronics,50,West,2,131,262
4791,11-02-2037,Headphones,Accessories,46,North,4,1381,5524
4792,12-02-2037,Laptop,Electronics,54,East,4,423,1692
4793,13-02-2037,Smartwatch,Electronics,56,South,4,550,2200
4794,14-02-2037,Laptop,Electronics,36,West,3,406,1218
4795,15-02-2037,Laptop,Accessories,63,West,2,1369,2738
4796,16-02-2037,Laptop,Accessories,41,South,1,629,629
4797,17-02-2037,Smartphone,Accessories,31,West,2,349,698
4798,18-02-2037,Smartphone,Accessories,64,North,2,695,1390
4799,19-02-2037,Smartwatch,Accessories,54,West,3,1416,4248
4800,20-02-2037,Laptop,Accessories,22,North,2,169,338
4801,21-02-2037,Tablet,Accessories,41,West,4,235,940
4802,22-02-2037,Smartwatch,Electronics,51,East,3,633,1899
4803,23-02-2037,Laptop,Accessories,67,West,4,1231,4924
4804,24-02-2037,Laptop,Accessories,48,West,4,1301,5204
4805,25-02-2037,Smartphone,Accessories,47,North,2,357,714
4806,26-02-2037,Smartwatch,Electronics,26,South,1,283,283
4807,27-02-2037,Laptop,Electronics,44,East,2,1084,2168
4808,28-02-2037,Laptop,Electronics,45,South,1,224,224
4809,01-03-2037,Smartwatch,Accessories,59,North,3,822,2466
4810,02-03-2037,Tablet,Electronics,43,East,3,692,2076
4811,03-03-2037,Smartwatch,Electronics,35,West,3,960,2880
4812,04-03-2037,Smartwatch,Accessories,53,South,4,1075,4300
4813,05-03-2037,Tablet,Accessories,25,South,4,810,3240
4814,06-03-2037,Smartwatch,Accessories,35,South,3,231,693
4815,07-03-2037,Laptop,Electronics,37,West,2,991,1982
4816,08-03-2037,Smartwatch,Accessories,49,North,4,399,1596
4817,09-03-2037,Tablet,Accessories,46,West,4,688,2752
4818,10-03-2037,Headphones,Accessories,66,West,2,1455,2910
4819,11-03-2037,Smartwatch,Accessories,65,North,4,1370,5480
4820,12-03-2037,Smartphone,Accessories,35,North,2,1270,2540
4821,13-03-2037,Laptop,Accessories,24,West,1,1359,1359
4822,14-03-2037,Laptop,Electronics,18,North,2,274,548
4823,15-03-2037,Smartphone,Accessories,45,South,1,335,335
4824,16-03-2037,Smartphone,Electronics,50,East,4,1404,5616
4825,17-03-2037,Smartwatch,Electronics,67,North,1,1236,1236
4826,18-03-2037,Smartphone,Accessories,21,East,2,242,484
4827,19-03-2037,Headphones,Electronics,37,South,1,1218,1218
4828,20-03-2037,Tablet,Electronics,69,North,3,720,2160
4829,21-03-2037,Smartphone,Electronics,53,West,2,741,1482
4830,22-03-2037,Smartphone,Accessories,48,West,2,587,1174
4831,23-03-2037,Headphones,Electronics,55,South,1,661,661
4832,24-03-2037,Laptop,Electronics,45,North,4,950,3800
4833,25-03-2037,Laptop,Electronics,20,West,4,1343,5372
4834,26-03-2037,Smartwatch,Electronics,23,North,2,100,200
4835,27-03-2037,Headphones,Accessories,62,East,2,177,354
4836,28-03-2037,Tablet,Accessories,40,West,1,1119,1119
4837,29-03-2037,Tablet,Electronics,24,South,2,283,566
4838,30-03-2037,Headphones,Accessories,53,West,2,497,994
